,STEERING,ACCELERATION,SPEED,DISTANCE_FROM_CENTER,ANGLE,EDGE1,EDGE2,EDGE3,EDGE4,EDGE5,EDGE6,EDGE7,EDGE8,EDGE9,EDGE10,EDGE11,EDGE12,EDGE13,EDGE14,EDGE15,EDGE16,EDGE17,EDGE18,EDGE19
8916,-0.0006857072,0.3293150609,23.4835,0.00631645,-0.0148998248,5.46526,5.65766,6.30979,7.72704,10.9256,15.9679,21.0957,31.4268,62.521,200,63.6933,31.9204,21.4054,16.1941,11.0745,7.82934,6.39193,5.73038,5.53474
8917,-0.0012443419,0.0001292983,23.6564722222,0.00628766,-0.018697389,5.46542,5.65772,6.30973,7.72675,10.9247,15.9655,21.0911,31.416,62.4756,200,63.74,31.9315,21.4101,16.1966,11.0754,7.82964,6.39199,5.73032,5.53458
8918,-0.0018241399,-0.2057505305,23.8296944444,0.00626451,-0.0209923715,5.46555,5.65779,6.30973,7.72662,10.9242,15.9641,21.0884,31.4096,62.4486,200,63.7678,31.938,21.4128,16.198,11.0759,7.82977,6.39199,5.73025,5.53446
8919,-0.0022494937,-0.5786805559,23.8953611111,0.00624544,-0.0215114712,5.46565,5.65789,6.30982,7.7267,10.9242,15.964,21.0881,31.4086,62.4434,200,63.7733,31.9391,21.4131,16.1981,11.0759,7.82969,6.3919,5.73016,5.53435
8920,-0.0022838398,-0.417158313,23.8720833333,0.00622654,-0.020063435,5.46575,5.65803,6.31003,7.72704,10.9249,15.9654,21.0905,31.4136,62.4625,200,63.7535,31.9339,21.4107,16.1966,11.0752,7.82935,6.39169,5.73001,5.53425
8921,-0.0025360558,-0.0033787514,23.7106944444,0.00620998,-0.0167029802,5.46585,5.65822,6.31035,7.72762,10.9262,15.9683,21.0955,31.4246,62.5053,200,63.7096,31.9227,21.4056,16.1938,11.0739,7.82876,6.39137,5.72983,5.53415
8922,-0.0012228484,1.2346661668,23.3801944444,0.00618016,-0.0120311397,5.46601,5.65851,6.31084,7.72848,10.928,15.9723,21.1025,31.4401,62.5653,200,63.6482,31.907,21.3985,16.1897,11.072,7.82789,6.39088,5.72953,5.53399
8923,-3.36858887004018E-05,15.9933784921,22.9891944444,0.00613837,-0.0071953759,5.46624,5.65888,6.31141,7.72946,10.9301,15.9767,21.11,31.4564,62.6282,200,63.584,31.8904,21.3908,16.1852,11.0699,7.8269,6.3903,5.72916,5.53376
8924,-0.0024530603,28.9249405996,22.8405,0.0061206,-0.0008569615,5.46634,5.65915,6.31193,7.73045,10.9324,15.9818,21.1191,31.4767,62.7085,200,63.5026,31.8698,21.3816,16.18,11.0676,7.8259,6.38978,5.72889,5.53366
8925,0.0008640532,19.9193459737,22.9375,0.00606962,0.0064922994,5.46662,5.65963,6.31272,7.73184,10.9354,15.9883,21.1303,31.5012,62.8038,200,63.4063,31.845,21.3703,16.1735,11.0646,7.8245,6.38898,5.72841,5.53338
8926,0.0003643749,8.9844623542,23.1082777778,0.00602358,0.0120384162,5.46687,5.66004,6.31336,7.73295,10.9377,15.9933,21.1389,31.52,62.8763,200,63.3334,31.8261,21.3616,16.1685,11.0622,7.82338,6.38833,5.72799,5.53313
8927,-0.0002073978,2.6046385261,23.2982777778,0.00598318,0.018240226,5.46709,5.66043,6.31401,7.7341,10.9402,15.9987,21.1484,31.5407,62.9569,200,63.2529,31.8053,21.3521,16.163,11.0597,7.82222,6.38768,5.7276,5.53291
8928,-0.0008415299,0.2936339401,23.4905,0.00594902,0.0232945732,5.46728,5.66076,6.31456,7.73505,10.9423,16.0031,21.1561,31.5576,63.0229,200,63.1872,31.7884,21.3444,16.1585,11.0577,7.82127,6.38714,5.72727,5.53272
