,speedX,speedY,speedZ,trackPos,angle,rpm,gear,track0,track1,track2,track3,track4,track5,track6,track7,track8,track9,track10,track11,track12,track13,track14,track15,track16,track17,track18,setAcceleration,setGear,setSteer
0,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,942.478,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.1,0,6.47610510849e-07
1,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,957.884,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.2,0,6.47610510849e-07
2,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,988.894,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.3,0,6.47610510849e-07
3,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,1036.0,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.4,0,6.47610510849e-07
4,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,1099.77,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.5,0,6.47610510849e-07
5,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,1180.5,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.6,0,6.47610510849e-07
6,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,1278.9,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.7,0,6.47610510849e-07
7,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,1395.92,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.8,0,6.47610510849e-07
8,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,1532.71,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.9,0,6.47610510849e-07
9,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,1690.65,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,0,6.47610510849e-07
10,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,1871.4,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,0,6.47610510849e-07
11,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,2057.39,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,0,6.47610510849e-07
12,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,2251.95,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,0,6.47610510849e-07
13,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,2463.54,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,0,6.47610510849e-07
14,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,2694.04,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,0,6.47610510849e-07
15,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,2945.14,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,0,6.47610510849e-07
16,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,3218.53,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,0,6.47610510849e-07
17,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,3512.41,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,0,6.47610510849e-07
18,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,3826.53,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,0,6.47610510849e-07
19,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,4162.29,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,0,6.47610510849e-07
20,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,4519.22,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,0,6.47610510849e-07
21,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,4895.38,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,0,6.47610510849e-07
22,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,5291.74,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,0,6.47610510849e-07
23,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,5705.47,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,0,6.47610510849e-07
24,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,6134.47,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,0,6.47610510849e-07
25,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,6578.01,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,0,6.47610510849e-07
26,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,7031.47,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,1,6.47610510849e-07
27,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,7494.48,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,1,6.47610510849e-07
28,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,7965.93,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,1,6.47610510849e-07
29,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,8445.39,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,1,6.47610510849e-07
30,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,8910.24,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,1,6.47610510849e-07
31,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,9345.78,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,1,6.47610510849e-07
32,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,9624.62,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,1,6.47610510849e-07
33,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,9624.62,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,1,6.47610510849e-07
34,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,9624.62,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,1,6.47610510849e-07
35,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,9624.62,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,1,6.47610510849e-07
36,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,9624.62,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,1,6.47610510849e-07
37,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,9624.62,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,1,6.47610510849e-07
38,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,9624.62,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,1,6.47610510849e-07
39,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,9624.62,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,1,6.47610510849e-07
40,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,9624.62,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,1,6.47610510849e-07
41,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,9624.62,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,1,6.47610510849e-07
42,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,9624.62,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,1,6.47610510849e-07
43,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,9624.62,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,1,6.47610510849e-07
44,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,9624.62,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,1,6.47610510849e-07
45,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,9624.62,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,1,6.47610510849e-07
46,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,9624.62,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,1,6.47610510849e-07
47,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,9624.62,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,1,6.47610510849e-07
48,0.0,0.0,-3.45319e-05,-6.67572e-07,1.74846e-07,9624.62,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,1,6.47610510849e-07
49,0.0,0.0,-1.16603e-05,-6.67572e-07,1.74846e-07,9624.62,0,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,1,6.47610510849e-07
50,0.0,0.0,5.25684e-06,-6.67572e-07,1.74846e-07,956.343,1,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,1,6.47610510849e-07
51,0.0,0.0,2.26996e-05,-6.67572e-07,1.74846e-07,971.761,1,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,1,6.47610510849e-07
52,0.0,0.0,2.55907e-05,-6.67572e-07,1.74846e-07,987.193,1,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,1,6.47610510849e-07
53,0.0,0.0,2.69896e-05,-6.67572e-07,1.74846e-07,1002.64,1,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,1,6.47610510849e-07
54,0.0,0.0,2.51385e-05,-6.67572e-07,1.74846e-07,1018.09,1,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,1,6.47610510849e-07
55,0.0,0.0,2.62887e-05,-6.67572e-07,1.74846e-07,1033.55,1,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,1,6.47610510849e-07
56,0.0,0.0,2.57744e-05,-6.67572e-07,1.74846e-07,1049.03,1,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7939,57.3687,85.6155,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,1.0,1,6.47610510849e-07
57,0.143635,4.58851e-09,4.68347e-05,-6.67572e-07,-3.01992e-07,942.478,1,5.0,5.17638,5.77351,7.07107,10.0,14.619,19.3185,28.7938,57.3684,85.6153,57.3688,28.7939,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0,1.0,1,4.04813865072e-08
58,0.222105,2.95985e-05,0.00056171,-6.67572e-07,-3.16301e-06,942.478,1,5.0,5.17638,5.7735,7.07105,9.99995,14.6189,19.3183,28.7934,57.3665,85.6141,57.3706,28.7944,19.3187,14.6191,10.0001,7.07109,5.77351,5.17638,5.0,1.0,1,-3.60228062715e-06
59,0.636666,-3.62223e-07,0.00205494,-6.67572e-07,-3.16301e-06,942.478,1,5.0,5.17638,5.7735,7.07105,9.99995,14.6189,19.3183,28.7934,57.3665,85.6112,57.3706,28.7944,19.3187,14.6191,10.0,7.07109,5.77351,5.17638,5.0,1.0,1,-3.60228062715e-06
60,1.04452,-1.53965e-07,0.00360398,-6.67572e-07,-3.16301e-06,942.478,1,5.0,5.17638,5.7735,7.07105,9.99995,14.6189,19.3183,28.7934,57.3665,85.6066,57.3706,28.7944,19.3187,14.6191,10.0,7.07109,5.77351,5.17638,5.0,1.0,1,-3.60228062715e-06
61,1.37768,-6.36723e-07,0.00495063,-6.67572e-07,-3.16301e-06,942.478,1,5.0,5.17638,5.7735,7.07105,9.99995,14.6189,19.3183,28.7934,57.3665,85.5992,57.3706,28.7944,19.3187,14.6191,10.0,7.07109,5.77351,5.17638,5.0,1.0,1,-3.60228062715e-06
62,1.67208,-1.10754e-06,0.00547157,-6.67572e-07,-3.16301e-06,942.478,1,5.0,5.17638,5.7735,7.07105,9.99995,14.6189,19.3183,28.7934,57.3665,85.5905,57.3706,28.7944,19.3187,14.6191,10.0,7.07109,5.77351,5.17638,5.0,1.0,1,-3.60228062715e-06
63,2.09666,-1.20913e-06,0.00528837,-6.67572e-07,-3.16301e-06,942.478,1,5.0,5.17638,5.7735,7.07105,9.99995,14.6189,19.3183,28.7934,57.3665,85.5797,57.3706,28.7944,19.3187,14.6191,10.0001,7.07109,5.77351,5.17638,5.0,1.0,1,-3.60228062715e-06
64,2.48831,-1.61215e-06,0.00433578,-6.67572e-07,-3.16301e-06,942.478,1,5.0,5.17638,5.7735,7.07105,9.99995,14.6189,19.3183,28.7934,57.3665,85.5672,57.3706,28.7944,19.3187,14.6191,10.0,7.07109,5.77351,5.17638,5.0,1.0,1,-3.60228062715e-06
65,2.63158,-1.7608e-06,0.00317292,-6.67572e-07,-3.16301e-06,942.478,1,5.0,5.17638,5.7735,7.07105,9.99995,14.6189,19.3183,28.7934,57.3665,85.5527,57.3706,28.7944,19.3187,14.6191,10.0001,7.07109,5.77351,5.17638,5.0,1.0,1,-3.60228062715e-06
66,3.19507,-2.07633e-06,0.00164305,-6.67572e-07,-3.16301e-06,942.478,1,5.0,5.17638,5.7735,7.07105,9.99995,14.6189,19.3183,28.7934,57.3665,85.5363,57.3706,28.7944,19.3187,14.6191,10.0,7.07109,5.77351,5.17638,5.0,1.0,1,-3.60228062715e-06
67,3.46452,-2.15974e-06,0.000269307,-6.67572e-07,-3.16301e-06,942.478,1,5.0,5.17638,5.7735,7.07105,9.99995,14.6189,19.3183,28.7934,57.3665,85.518,57.3706,28.7944,19.3187,14.6191,10.0,7.07109,5.77351,5.17638,5.0,1.0,1,-3.60228062715e-06
68,3.81044,-2.32503e-06,-0.000748085,-6.67572e-07,-3.16301e-06,942.478,1,5.0,5.17638,5.7735,7.07105,9.99995,14.6189,19.3183,28.7934,57.3665,85.4978,57.3706,28.7944,19.3187,14.6191,10.0,7.07109,5.77351,5.17638,5.0,1.0,1,-3.60228062715e-06
69,4.04454,-2.40648e-06,-0.00128245,-6.67572e-07,-3.16301e-06,994.174,1,5.0,5.17638,5.7735,7.07105,9.99995,14.6189,19.3183,28.7934,57.3665,85.4756,57.3706,28.7944,19.3187,14.6191,10.0,7.07109,5.77351,5.17638,5.0,1.0,1,-3.60228062715e-06
70,4.58353,-2.90439e-06,-0.00167166,-6.67572e-07,-3.16301e-06,942.478,1,5.0,5.17638,5.7735,7.07105,9.99995,14.6189,19.3183,28.7934,57.3665,85.4514,57.3706,28.7944,19.3187,14.6191,10.0001,7.07109,5.77351,5.17638,5.0,1.0,1,-3.60228062715e-06
71,4.84081,-2.9481e-06,-0.00168397,-6.67572e-07,-3.16301e-06,942.478,1,5.0,5.17638,5.7735,7.07105,9.99995,14.6189,19.3183,28.7934,57.3665,85.4254,57.3706,28.7944,19.3187,14.6191,10.0001,7.07109,5.77351,5.17638,5.0,1.0,1,-3.60228062715e-06
72,5.29529,-3.23812e-06,-0.00162803,-6.67572e-07,-3.16301e-06,942.478,1,5.0,5.17638,5.7735,7.07105,9.99995,14.6189,19.3183,28.7934,57.3665,85.3974,57.3706,28.7944,19.3187,14.6191,10.0,7.07109,5.77351,5.17638,5.0,1.0,1,-3.60228062715e-06
73,5.57729,-3.58129e-06,-0.00141639,-6.67572e-07,-3.16301e-06,942.478,1,5.0,5.17638,5.7735,7.07105,9.99995,14.6189,19.3183,28.7934,57.3665,85.3645,57.3706,28.7944,19.3187,14.6191,10.0,7.07109,5.77351,5.17638,5.0,1.0,1,-3.60228062715e-06
74,6.00461,-4.06682e-06,-0.00113541,-7.62939e-07,-3.16301e-06,942.478,1,5.0,5.17638,5.7735,7.07105,9.99995,14.6189,19.3183,28.7934,57.3665,85.3323,57.3706,28.7944,19.3187,14.6191,10.0,7.07109,5.77351,5.17638,5.0,1.0,1,-3.54156809668e-06
75,6.28284,-3.87987e-06,-0.00084822,-7.62939e-07,-3.16301e-06,942.478,1,5.0,5.17638,5.7735,7.07105,9.99996,14.6189,19.3183,28.7934,57.3665,85.2984,57.3706,28.7944,19.3187,14.6191,10.0,7.07109,5.77351,5.17638,5.0,1.0,1,-3.54156809668e-06
76,6.70688,-4.13819e-06,-0.000622957,-7.62939e-07,-3.16301e-06,942.478,1,5.0,5.17638,5.7735,7.07105,9.99996,14.6189,19.3183,28.7934,57.3665,85.2624,57.3706,28.7943,19.3187,14.6191,10.0,7.07109,5.77351,5.17638,5.0,1.0,1,-3.54156809668e-06
77,6.9707,-4.35273e-06,-0.000453756,-7.62939e-07,-3.16301e-06,942.478,1,5.0,5.17638,5.7735,7.07105,9.99995,14.6189,19.3183,28.7934,57.3665,85.2247,57.3706,28.7944,19.3187,14.6191,10.0,7.07109,5.77351,5.17638,5.0,1.0,1,-3.54156809668e-06
78,7.40224,-4.77867e-06,-0.00033543,-7.62939e-07,-3.16301e-06,942.478,1,5.0,5.17638,5.7735,7.07105,9.99995,14.6189,19.3183,28.7934,57.3665,85.1848,57.3706,28.7944,19.3187,14.6191,10.0,7.07109,5.77351,5.17638,5.0,1.0,1,-3.54156809668e-06
79,7.68087,-4.7965e-06,-0.000248821,-7.62939e-07,-3.16301e-06,942.478,1,5.0,5.17638,5.7735,7.07105,9.99996,14.6189,19.3183,28.7934,57.3665,85.1431,57.3706,28.7944,19.3187,14.6191,10.0,7.07109,5.77351,5.17638,5.0,1.0,1,-3.54156809668e-06
80,8.1094,-5.10518e-06,-0.000213812,-7.62939e-07,-3.16301e-06,942.478,1,5.0,5.17638,5.7735,7.07105,9.99995,14.6189,19.3183,28.7934,57.3665,85.0994,57.3706,28.7943,19.3187,14.6191,10.0,7.07109,5.77351,5.17638,5.0,1.0,1,-3.54156809668e-06
81,8.39233,-5.32943e-06,-0.000202341,-7.62939e-07,-3.16301e-06,942.478,1,5.0,5.17638,5.7735,7.07105,9.99995,14.6189,19.3183,28.7934,57.3665,85.0537,57.3706,28.7943,19.3187,14.6191,10.0,7.07109,5.77351,5.17638,5.0,1.0,1,-3.54156809668e-06
82,8.82271,-5.53359e-06,-0.000219747,-7.62939e-07,-3.16301e-06,942.478,1,5.0,5.17638,5.7735,7.07105,9.99996,14.6189,19.3183,28.7934,57.3665,85.006,57.3706,28.7943,19.3187,14.6191,10.0,7.07109,5.77351,5.17638,5.0,1.0,1,-3.54156809668e-06
83,9.11237,-5.81952e-06,-0.000239695,-7.62939e-07,-3.16301e-06,975.692,1,5.0,5.17638,5.7735,7.07105,9.99995,14.6189,19.3183,28.7934,57.3665,84.9563,57.3706,28.7944,19.3187,14.6191,10.0,7.07109,5.77351,5.17638,5.0,1.0,1,-3.54156809668e-06
84,9.54908,-6.21806e-06,-0.000283759,-8.58307e-07,-3.16301e-06,1027.87,1,5.0,5.17638,5.7735,7.07105,9.99996,14.6189,19.3183,28.7934,57.3666,84.9046,57.3706,28.7943,19.3187,14.6191,10.0,7.07108,5.77351,5.17638,5.0,1.0,1,-3.4808549296e-06
85,9.83532,-6.10601e-06,-0.000286004,-8.58307e-07,-3.16301e-06,1052.74,1,5.0,5.17638,5.7735,7.07105,9.99996,14.6189,19.3183,28.7934,57.3666,84.8508,57.3706,28.7943,19.3187,14.6191,10.0,7.07108,5.77351,5.17638,5.0,1.0,1,-3.4808549296e-06
86,10.207,-6.05371e-06,-0.000339934,-8.58307e-07,-3.16301e-06,1119.92,1,5.0,5.17638,5.7735,7.07105,9.99996,14.6189,19.3183,28.7934,57.3666,84.795,57.3706,28.7943,19.3187,14.6191,10.0,7.07108,5.77351,5.17638,5.0,1.0,1,-3.4808549296e-06
87,10.6617,-6.78798e-06,-0.000382777,-8.58307e-07,-3.16301e-06,1159.02,1,5.0,5.17638,5.7735,7.07105,9.99996,14.6189,19.3183,28.7934,57.3666,84.7371,57.3706,28.7943,19.3187,14.6191,10.0,7.07108,5.77351,5.17638,5.0,1.0,1,-3.4808549296e-06
88,11.0014,9.35486e-07,-0.000381756,-8.58307e-07,-3.16301e-06,1180.99,1,5.0,5.17638,5.7735,7.07105,9.99996,14.6189,19.3183,28.7934,57.3666,84.6771,57.3706,28.7943,19.3187,14.6191,10.0,7.07108,5.77351,5.17638,5.0,1.0,1,-3.4808549296e-06
89,11.3422,-1.12051e-05,-0.000406223,-8.58307e-07,-2.68618e-06,1225.57,1,5.0,5.17638,5.7735,7.07106,9.99996,14.6189,19.3183,28.7934,57.3669,84.6151,57.3703,28.7943,19.3187,14.6191,10.0,7.07108,5.77351,5.17638,5.0,1.0,1,-2.87373599118e-06
90,11.7243,-3.63464e-05,-0.00046693,-8.58307e-07,-3.16301e-06,1285.46,1,5.0,5.17638,5.7735,7.07105,9.99996,14.6189,19.3183,28.7934,57.3666,84.5509,57.3706,28.7943,19.3187,14.6191,10.0,7.07108,5.77351,5.17638,5.0,1.0,1,-3.4808549296e-06
